video,label,dataset,p,n_frames,source
667_446,1,neuraltextures,0.99965966,8,FFpp
668,0,real,4.295027e-05,8,FFpp
668_664,1,deepfakes,0.97004986,8,FFpp
668_664,1,face2face,0.99993116,8,FFpp
668_664,1,faceswap,0.9999035,8,FFpp
668_664,1,neuraltextures,0.99993503,8,FFpp
669,0,real,0.027047511,8,FFpp
669_682,1,deepfakes,0.99776834,8,FFpp
669_682,1,face2face,0.99732757,8,FFpp
669_682,1,faceswap,0.9997284,8,FFpp
669_682,1,neuraltextures,0.8184438,8,FFpp
670,0,real,2.0200698e-05,8,FFpp
670_661,1,deepfakes,0.9998315,8,FFpp
670_661,1,face2face,0.9874239,8,FFpp
670_661,1,faceswap,0.99963534,8,FFpp
670_661,1,neuraltextures,0.98275745,8,FFpp
671,0,real,1.6601625e-05,8,FFpp
671_677,1,deepfakes,0.9998159,8,FFpp
671_677,1,face2face,0.9995556,8,FFpp
671_677,1,faceswap,0.99935114,8,FFpp
671_677,1,neuraltextures,0.99959636,8,FFpp
672,0,real,0.0015258138,8,FFpp
672_720,1,deepfakes,0.999967,8,FFpp
672_720,1,face2face,0.999673,8,FFpp
672_720,1,faceswap,0.9998567,8,FFpp
672_720,1,neuraltextures,0.9991201,8,FFpp
673,0,real,9.3706236e-05,8,FFpp
673_728,1,deepfakes,0.9986763,8,FFpp
673_728,1,face2face,0.86476296,8,FFpp
673_728,1,faceswap,0.9994639,8,FFpp
673_728,1,neuraltextures,0.994514,8,FFpp
674,0,real,0.002034148,8,FFpp
674_744,1,deepfakes,0.99924535,8,FFpp
674_744,1,face2face,0.9998282,8,FFpp
674_744,1,faceswap,0.99981654,8,FFpp
674_744,1,neuraltextures,0.9956323,8,FFpp
675,0,real,0.08343456,8,FFpp
675_608,1,deepfakes,0.9957647,8,FFpp
675_608,1,face2face,0.7593943,8,FFpp
675_608,1,faceswap,0.9957371,8,FFpp
675_608,1,neuraltextures,0.018816166,8,FFpp
676,0,real,0.00018452933,8,FFpp
676_776,1,deepfakes,0.9997066,8,FFpp
676_776,1,face2face,0.9995271,8,FFpp
676_776,1,faceswap,0.99994457,8,FFpp
676_776,1,neuraltextures,0.8287796,8,FFpp
677,0,real,0.014095882,8,FFpp
677_671,1,deepfakes,0.9985233,8,FFpp
677_671,1,face2face,0.99999744,8,FFpp
677_671,1,faceswap,0.9999832,8,FFpp
677_671,1,neuraltextures,0.99998254,8,FFpp
678,0,real,0.0012893503,8,FFpp
678_460,1,deepfakes,0.9999698,8,FFpp
678_460,1,face2face,0.99996126,8,FFpp
678_460,1,faceswap,0.99997866,8,FFpp
678_460,1,neuraltextures,0.9999906,8,FFpp
679,0,real,0.0011713515,8,FFpp
679_665,1,deepfakes,0.9993374,8,FFpp
679_665,1,face2face,0.9999257,8,FFpp
679_665,1,faceswap,0.99943626,8,FFpp
679_665,1,neuraltextures,0.9991101,8,FFpp
680,0,real,0.000201663,7,FFpp
680_486,1,deepfakes,0.9890994,7,FFpp
680_486,1,face2face,0.78104186,6,FFpp
680_486,1,faceswap,0.9987612,7,FFpp
680_486,1,neuraltextures,0.99840176,7,FFpp
681,0,real,0.00015593562,8,FFpp
681_711,1,deepfakes,0.9967062,8,FFpp
681_711,1,face2face,0.9998148,8,FFpp
681_711,1,faceswap,0.9997168,8,FFpp
681_711,1,neuraltextures,0.9982909,8,FFpp
682,0,real,0.41225335,7,FFpp
682_669,1,deepfakes,0.99699545,7,FFpp
682_669,1,face2face,0.98043394,8,FFpp
682_669,1,faceswap,0.9998902,8,FFpp
682_669,1,neuraltextures,0.9969052,8,FFpp
683,0,real,0.70359117,8,FFpp
683_607,1,deepfakes,0.99999505,8,FFpp
683_607,1,face2face,0.999931,8,FFpp
683_607,1,faceswap,0.99999285,8,FFpp
683_607,1,neuraltextures,0.9999662,8,FFpp
684,0,real,0.0014597409,8,FFpp
684_717,1,deepfakes,0.9999731,8,FFpp
684_717,1,face2face,0.9997661,8,FFpp
684_717,1,faceswap,0.99994445,8,FFpp
684_717,1,neuraltextures,0.99901724,8,FFpp
685,0,real,0.0023772577,8,FFpp
685_613,1,deepfakes,0.9997237,8,FFpp
685_613,1,face2face,0.9956678,8,FFpp
685_613,1,faceswap,0.99975514,8,FFpp
685_613,1,neuraltextures,0.99999344,8,FFpp
686_696,1,deepfakes,0.9998336,1,FFpp
686_696,1,face2face,0.9997856,6,FFpp
686_696,1,faceswap,0.99903905,1,FFpp
687,0,real,1.9454485e-05,8,FFpp
687_615,1,deepfakes,0.9997088,8,FFpp
687_615,1,face2face,0.9998467,8,FFpp
687_615,1,faceswap,0.99952924,8,FFpp
687_615,1,neuraltextures,0.9998672,8,FFpp
688,0,real,0.00023687899,8,FFpp
688_645,1,deepfakes,0.99994224,8,FFpp
688_645,1,face2face,0.9204807,8,FFpp
688_645,1,faceswap,0.9976077,8,FFpp
688_645,1,neuraltextures,0.86764395,8,FFpp
689,0,real,0.015256341,8,FFpp
689_690,1,deepfakes,0.9998773,8,FFpp
689_690,1,face2face,0.9999825,8,FFpp
689_690,1,faceswap,0.999921,8,FFpp
689_690,1,neuraltextures,0.9900538,8,FFpp
690,0,real,0.0004245418,8,FFpp
690_689,1,deepfakes,0.9999584,8,FFpp
690_689,1,face2face,0.9999468,8,FFpp
690_689,1,faceswap,0.99997675,8,FFpp
690_689,1,neuraltextures,0.98491263,8,FFpp
691,0,real,0.03842844,8,FFpp
691_732,1,deepfakes,0.99985754,8,FFpp
691_732,1,face2face,0.9999473,8,FFpp
691_732,1,faceswap,0.9999626,8,FFpp
691_732,1,neuraltextures,0.99971664,8,FFpp
692,0,real,0.015507532,8,FFpp
692_610,1,deepfakes,0.9995287,8,FFpp
692_610,1,face2face,0.99996483,8,FFpp
692_610,1,faceswap,0.99950075,8,FFpp
692_610,1,neuraltextures,0.64468336,8,FFpp
693,0,real,6.020985e-06,8,FFpp
693_698,1,deepfakes,0.9995986,8,FFpp
693_698,1,face2face,0.9951948,8,FFpp
693_698,1,faceswap,0.9997425,8,FFpp
693_698,1,neuraltextures,0.9998202,8,FFpp
694,0,real,0.0014865082,8,FFpp
694_767,1,deepfakes,0.9988746,8,FFpp
694_767,1,face2face,0.99998426,8,FFpp
694_767,1,faceswap,0.99979204,8,FFpp
694_767,1,neuraltextures,0.99998826,8,FFpp
695,0,real,0.0015563609,8,FFpp
695_422,1,deepfakes,0.999977,8,FFpp
695_422,1,face2face,0.9907698,8,FFpp
695_422,1,faceswap,0.90908945,8,FFpp
695_422,1,neuraltextures,0.9875549,8,FFpp
696,0,real,8.118414e-05,8,FFpp
696_686,1,deepfakes,0.99986315,8,FFpp
696_686,1,face2face,0.99085444,8,FFpp
696_686,1,faceswap,0.9999325,8,FFpp
696_686,1,neuraltextures,0.94933367,8,FFpp
697,0,real,0.00043985527,8,FFpp
697_581,1,deepfakes,0.99999636,8,FFpp
697_581,1,face2face,0.99907726,8,FFpp
697_581,1,faceswap,0.99995095,8,FFpp
697_581,1,neuraltextures,0.99346274,8,FFpp
698,0,real,0.00019436532,8,FFpp
698_693,1,deepfakes,0.9886737,8,FFpp
698_693,1,face2face,0.9985339,8,FFpp
698_693,1,faceswap,0.9996485,8,FFpp
698_693,1,neuraltextures,0.99992,8,FFpp
699,0,real,0.00035438244,8,FFpp
699_734,1,deepfakes,0.99960077,7,FFpp
699_734,1,face2face,0.9971167,8,FFpp
699_734,1,faceswap,0.964091,7,FFpp
699_734,1,neuraltextures,0.9773673,7,FFpp
700,0,real,0.00021979869,8,FFpp
700_813,1,deepfakes,0.99827534,8,FFpp
700_813,1,face2face,0.9989542,8,FFpp
700_813,1,faceswap,0.9999116,8,FFpp
700_813,1,neuraltextures,0.99614847,8,FFpp
701,0,real,1.0413715e-05,8,FFpp
701_579,1,deepfakes,0.99970675,8,FFpp
701_579,1,face2face,0.9999237,8,FFpp
701_579,1,faceswap,0.9866598,8,FFpp
701_579,1,neuraltextures,0.99998206,8,FFpp
702,0,real,0.0008689546,8,FFpp
702_612,1,deepfakes,0.997257,8,FFpp
702_612,1,face2face,0.9997136,8,FFpp
702_612,1,faceswap,0.9914285,8,FFpp
702_612,1,neuraltextures,0.7720187,8,FFpp
703,0,real,8.398329e-05,8,FFpp
703_604,1,deepfakes,0.99983805,8,FFpp
703_604,1,face2face,0.9995512,8,FFpp
703_604,1,faceswap,0.9923928,8,FFpp
703_604,1,neuraltextures,0.9997029,8,FFpp
704,0,real,0.00033183442,7,FFpp
704_723,1,deepfakes,0.9709488,7,FFpp
704_723,1,face2face,0.9031647,6,FFpp
704_723,1,faceswap,0.99711096,7,FFpp
704_723,1,neuraltextures,0.99356127,7,FFpp
705,0,real,0.0014949978,8,FFpp
705_707,1,deepfakes,0.9999195,8,FFpp
705_707,1,face2face,0.99976844,8,FFpp
705_707,1,faceswap,0.9998508,8,FFpp
705_707,1,neuraltextures,0.9997375,8,FFpp
706,0,real,0.10996371,8,FFpp
706_479,1,deepfakes,0.99828184,8,FFpp
706_479,1,face2face,0.9998026,8,FFpp
706_479,1,faceswap,0.88915235,8,FFpp
706_479,1,neuraltextures,0.99928033,8,FFpp
707,0,real,6.4542005e-06,8,FFpp
707_705,1,deepfakes,0.9990775,8,FFpp
707_705,1,face2face,0.9992842,8,FFpp
707_705,1,faceswap,0.9997474,8,FFpp
707_705,1,neuraltextures,0.9656941,8,FFpp
708,0,real,0.00017600357,8,FFpp
708_772,1,deepfakes,0.9999811,8,FFpp
708_772,1,face2face,0.99983335,8,FFpp
708_772,1,faceswap,0.9999853,8,FFpp
708_772,1,neuraltextures,0.9938389,8,FFpp
709,0,real,4.091345e-05,8,FFpp
709_390,1,deepfakes,0.9867031,8,FFpp
709_390,1,face2face,0.9998678,8,FFpp
709_390,1,faceswap,0.9998863,8,FFpp
709_390,1,neuraltextures,0.95763063,8,FFpp
710,0,real,8.916138e-06,8,FFpp
710_788,1,deepfakes,0.9994107,8,FFpp
710_788,1,face2face,0.9971758,8,FFpp
710_788,1,faceswap,0.99993604,8,FFpp
710_788,1,neuraltextures,0.99734193,8,FFpp
711,0,real,0.010496545,8,FFpp
711_681,1,deepfakes,0.99976176,8,FFpp
711_681,1,face2face,0.9953494,8,FFpp
711_681,1,faceswap,0.9998253,8,FFpp
711_681,1,neuraltextures,0.99668425,8,FFpp
712,0,real,0.00021670418,7,FFpp
712_716,1,deepfakes,0.9998993,7,FFpp
712_716,1,face2face,0.99724084,7,FFpp
712_716,1,neuraltextures,0.84996766,7,FFpp
713,0,real,0.00014746362,8,FFpp
713_726,1,deepfakes,0.9610339,8,FFpp
713_726,1,face2face,0.9985236,8,FFpp
713_726,1,faceswap,0.9990798,8,FFpp
713_726,1,neuraltextures,0.9957507,8,FFpp
714,0,real,7.4336067e-06,8,FFpp
714_842,1,deepfakes,0.9972061,8,FFpp
714_842,1,face2face,0.9999144,8,FFpp
714_842,1,faceswap,0.87524927,8,FFpp
714_842,1,neuraltextures,0.99937266,8,FFpp
715,0,real,0.00010226185,8,FFpp
715_721,1,deepfakes,0.9971152,8,FFpp
715_721,1,face2face,0.98942876,8,FFpp
715_721,1,faceswap,0.99742347,8,FFpp
715_721,1,neuraltextures,0.997302,8,FFpp
716,0,real,0.0005793823,8,FFpp
716_712,1,deepfakes,0.98745847,8,FFpp
716_712,1,face2face,0.99758786,8,FFpp
716_712,1,faceswap,0.9997792,8,FFpp
716_712,1,neuraltextures,0.99919045,8,FFpp
717,0,real,0.0008036051,8,FFpp
717_684,1,deepfakes,0.99687296,8,FFpp
717_684,1,face2face,0.9995804,8,FFpp
717_684,1,faceswap,0.9999787,8,FFpp
717_684,1,neuraltextures,0.99998736,8,FFpp
718,0,real,0.00067385664,8,FFpp
718_972,1,deepfakes,0.9986514,8,FFpp
718_972,1,face2face,0.9999282,8,FFpp
718_972,1,faceswap,0.9998015,8,FFpp
718_972,1,neuraltextures,0.99853194,8,FFpp
719,0,real,0.00024775864,8,FFpp
719_737,1,deepfakes,0.9843797,8,FFpp
719_737,1,face2face,0.99882203,8,FFpp
719_737,1,faceswap,0.99981457,8,FFpp
719_737,1,neuraltextures,0.9999699,8,FFpp
720,0,real,0.28424674,8,FFpp
720_672,1,deepfakes,0.9998989,8,FFpp
720_672,1,face2face,0.9999746,8,FFpp
720_672,1,faceswap,0.99987954,8,FFpp
720_672,1,neuraltextures,0.9999048,8,FFpp
721,0,real,0.00203379,8,FFpp
721_715,1,deepfakes,0.9998964,8,FFpp
721_715,1,face2face,0.99921757,8,FFpp
721_715,1,faceswap,0.9998213,8,FFpp
721_715,1,neuraltextures,0.9612274,8,FFpp
723,0,real,0.00587635,8,FFpp
723_704,1,deepfakes,0.9994089,8,FFpp
723_704,1,face2face,0.9996088,8,FFpp
723_704,1,faceswap,0.99990326,8,FFpp
723_704,1,neuraltextures,0.96662706,8,FFpp
724,0,real,0.0076486543,8,FFpp
724_725,1,deepfakes,0.99941915,8,FFpp
724_725,1,face2face,0.9999833,8,FFpp
724_725,1,faceswap,0.9999906,8,FFpp
724_725,1,neuraltextures,0.99998856,8,FFpp
725,0,real,0.46376482,8,FFpp
725_724,1,deepfakes,0.9999951,8,FFpp
725_724,1,face2face,0.9999539,8,FFpp
725_724,1,faceswap,0.999951,8,FFpp
725_724,1,neuraltextures,0.9995904,8,FFpp
726,0,real,0.00013633387,8,FFpp
726_713,1,deepfakes,0.9999422,8,FFpp
726_713,1,face2face,0.98780835,8,FFpp
726_713,1,faceswap,0.99956197,8,FFpp
726_713,1,neuraltextures,0.99491566,8,FFpp
727,0,real,0.06561517,8,FFpp
727_729,1,deepfakes,0.9999365,8,FFpp
727_729,1,face2face,0.9999281,8,FFpp
727_729,1,faceswap,0.9996819,8,FFpp
727_729,1,neuraltextures,0.9949759,8,FFpp
728,0,real,1.1564712e-05,8,FFpp
728_673,1,deepfakes,0.9951201,8,FFpp
728_673,1,face2face,0.99881476,8,FFpp
728_673,1,faceswap,0.9993826,8,FFpp
728_673,1,neuraltextures,0.6969416,8,FFpp
729,0,real,0.43034607,8,FFpp
729_727,1,deepfakes,0.99970454,8,FFpp
729_727,1,face2face,0.9991321,8,FFpp
729_727,1,faceswap,0.9999689,8,FFpp
729_727,1,neuraltextures,0.99988675,8,FFpp
730,0,real,0.0023179087,8,FFpp
730_815,1,deepfakes,0.99580413,8,FFpp
730_815,1,face2face,0.999479,8,FFpp
730_815,1,faceswap,0.9997288,8,FFpp
730_815,1,neuraltextures,0.9999367,8,FFpp
731,0,real,0.1333888,8,FFpp
731_741,1,deepfakes,0.9188656,8,FFpp
731_741,1,face2face,0.99995303,8,FFpp
731_741,1,faceswap,0.99537635,8,FFpp
731_741,1,neuraltextures,0.9999871,8,FFpp
732,0,real,0.045812275,8,FFpp
732_691,1,deepfakes,0.9965204,8,FFpp
732_691,1,face2face,0.894125,8,FFpp
732_691,1,faceswap,0.99617743,8,FFpp
732_691,1,neuraltextures,0.98133993,8,FFpp
733,0,real,0.0020009975,8,FFpp
733_935,1,deepfakes,0.9999853,8,FFpp
733_935,1,face2face,0.99964124,8,FFpp
733_935,1,faceswap,0.9999685,8,FFpp
733_935,1,neuraltextures,0.9993346,8,FFpp
734,0,real,0.005481388,8,FFpp
734_699,1,deepfakes,0.9877008,8,FFpp
734_699,1,face2face,0.9936085,8,FFpp
734_699,1,faceswap,0.99979377,8,FFpp
734_699,1,neuraltextures,0.98189634,8,FFpp
735,0,real,0.00010588055,8,FFpp
735_774,1,deepfakes,0.99759054,8,FFpp
735_774,1,face2face,0.9997748,8,FFpp
735_774,1,faceswap,0.9994847,8,FFpp
735_774,1,neuraltextures,0.9357393,8,FFpp
736,0,real,0.0004721593,8,FFpp
736_785,1,deepfakes,0.99556625,8,FFpp
736_785,1,face2face,0.99968195,8,FFpp
736_785,1,faceswap,0.9998878,8,FFpp
736_785,1,neuraltextures,0.9384235,8,FFpp
737,0,real,2.225811e-05,8,FFpp
737_719,1,deepfakes,0.9993592,8,FFpp
737_719,1,face2face,0.9898479,8,FFpp
737_719,1,faceswap,0.9981106,8,FFpp
737_719,1,neuraltextures,0.87895286,8,FFpp
738,0,real,0.00046439812,7,FFpp
738_804,1,deepfakes,0.99990004,7,FFpp
738_804,1,face2face,0.99709487,8,FFpp
738_804,1,faceswap,0.999948,7,FFpp
738_804,1,neuraltextures,0.999221,7,FFpp
739,0,real,0.00034900478,8,FFpp
739_865,1,deepfakes,0.99983376,8,FFpp
739_865,1,face2face,0.8822128,8,FFpp
739_865,1,faceswap,0.9999381,8,FFpp
739_865,1,neuraltextures,0.8758887,8,FFpp
740,0,real,6.5542925e-05,7,FFpp
740_796,1,deepfakes,0.99937564,7,FFpp
740_796,1,face2face,0.9992585,7,FFpp
740_796,1,faceswap,0.9993548,7,FFpp
740_796,1,neuraltextures,0.9740644,7,FFpp
741,0,real,0.010362367,8,FFpp
741_731,1,deepfakes,0.9999582,8,FFpp
741_731,1,face2face,0.99996626,8,FFpp
741_731,1,faceswap,0.9999442,8,FFpp
741_731,1,neuraltextures,0.99992985,8,FFpp
742,0,real,0.24693386,8,FFpp
742_775,1,deepfakes,0.38136435,8,FFpp
742_775,1,face2face,0.9999385,8,FFpp
742_775,1,faceswap,0.9979155,8,FFpp
742_775,1,neuraltextures,0.9999968,8,FFpp
743,0,real,0.0004446804,8,FFpp
743_750,1,deepfakes,0.9999729,8,FFpp
743_750,1,face2face,0.9997927,8,FFpp
743_750,1,faceswap,0.9999149,8,FFpp
743_750,1,neuraltextures,0.9999111,8,FFpp
744,0,real,1.0567985e-05,8,FFpp
744_674,1,deepfakes,0.9992553,8,FFpp
744_674,1,face2face,0.86652154,8,FFpp
744_674,1,faceswap,0.9956189,8,FFpp
744_674,1,neuraltextures,0.9966576,8,FFpp
745,0,real,0.12786439,8,FFpp
745_777,1,deepfakes,0.9997588,8,FFpp
745_777,1,face2face,0.9998106,8,FFpp
745_777,1,faceswap,0.994356,8,FFpp
745_777,1,neuraltextures,0.9998779,8,FFpp
746,0,real,0.0029046633,8,FFpp
746_571,1,deepfakes,0.99989986,8,FFpp
746_571,1,face2face,0.99647766,8,FFpp
746_571,1,faceswap,0.99993193,8,FFpp
746_571,1,neuraltextures,0.98963535,8,FFpp
747,0,real,0.00035496143,8,FFpp
747_854,1,deepfakes,0.98109293,8,FFpp
747_854,1,face2face,0.99962497,8,FFpp
747_854,1,faceswap,0.9990987,8,FFpp
747_854,1,neuraltextures,0.9999415,8,FFpp
748,0,real,0.012791128,8,FFpp
748_355,1,deepfakes,0.99987537,8,FFpp
748_355,1,face2face,0.99998647,8,FFpp
748_355,1,faceswap,0.99979395,8,FFpp
748_355,1,neuraltextures,0.9985765,8,FFpp
749,0,real,0.00045295426,8,FFpp
749_659,1,deepfakes,0.9996263,8,FFpp
749_659,1,face2face,0.99946177,8,FFpp
749_659,1,faceswap,0.9694156,8,FFpp
749_659,1,neuraltextures,0.5477629,8,FFpp
750,0,real,8.2364175e-05,8,FFpp
750_743,1,deepfakes,0.9999819,8,FFpp
750_743,1,face2face,0.99957365,8,FFpp
750_743,1,faceswap,0.9991288,8,FFpp
750_743,1,neuraltextures,0.9905416,8,FFpp
751,0,real,0.0019362172,8,FFpp
751_752,1,deepfakes,0.9999608,8,FFpp
751_752,1,face2face,0.9996646,8,FFpp
751_752,1,faceswap,0.9993834,8,FFpp
751_752,1,neuraltextures,0.99708575,8,FFpp
752,0,real,4.2334425e-05,8,FFpp
752_751,1,deepfakes,0.9990835,8,FFpp
752_751,1,face2face,0.9998902,8,FFpp
752_751,1,faceswap,0.99919504,8,FFpp
752_751,1,neuraltextures,0.99698347,8,FFpp
753,0,real,6.528694e-06,8,FFpp
753_789,1,deepfakes,0.94995177,8,FFpp
753_789,1,face2face,0.99828064,8,FFpp
753_789,1,faceswap,0.9926182,8,FFpp
753_789,1,neuraltextures,0.7487647,8,FFpp
754,0,real,4.6555488e-06,8,FFpp
754_758,1,deepfakes,0.9999821,8,FFpp
754_758,1,face2face,0.996006,8,FFpp
754_758,1,faceswap,0.9999466,8,FFpp
754_758,1,neuraltextures,0.99994135,8,FFpp
755,0,real,0.00858628,8,FFpp
755_759,1,deepfakes,0.99997354,8,FFpp
755_759,1,face2face,0.96059924,8,FFpp
755_759,1,faceswap,0.98816437,8,FFpp
755_759,1,neuraltextures,0.97483635,8,FFpp
756,0,real,2.9703713e-05,8,FFpp
756_503,1,deepfakes,0.99980134,8,FFpp
756_503,1,face2face,0.99007773,8,FFpp
756_503,1,faceswap,0.99915874,8,FFpp
756_503,1,neuraltextures,0.7811354,8,FFpp
757,0,real,2.9601222e-05,8,FFpp
757_573,1,deepfakes,0.9989563,8,FFpp
757_573,1,face2face,0.99998885,8,FFpp
757_573,1,faceswap,0.9994844,8,FFpp
757_573,1,neuraltextures,0.999995,8,FFpp
758,0,real,0.00020540887,8,FFpp
758_754,1,deepfakes,0.9999095,8,FFpp
758_754,1,face2face,0.99951494,8,FFpp
758_754,1,faceswap,0.9999661,8,FFpp
758_754,1,neuraltextures,0.9999843,8,FFpp
760,0,real,2.2153035e-06,8,FFpp
760_611,1,deepfakes,0.9979254,7,FFpp
760_611,1,face2face,0.99860746,8,FFpp
760_611,1,faceswap,0.9994482,8,FFpp
760_611,1,neuraltextures,0.99885803,8,FFpp
761,0,real,0.00023287229,8,FFpp
761_766,1,deepfakes,0.99426377,8,FFpp
761_766,1,face2face,0.97943866,8,FFpp
761_766,1,faceswap,0.9998212,8,FFpp
761_766,1,neuraltextures,0.94555444,8,FFpp
762,0,real,0.00026184,8,FFpp
762_832,1,deepfakes,0.9979433,8,FFpp
762_832,1,face2face,0.98276275,8,FFpp
762_832,1,faceswap,0.99908614,8,FFpp
762_832,1,neuraltextures,0.7191415,8,FFpp
763,0,real,0.00020580899,8,FFpp
763_930,1,deepfakes,0.9998826,8,FFpp
763_930,1,face2face,0.9982227,8,FFpp
763_930,1,faceswap,0.99879354,8,FFpp
763_930,1,neuraltextures,0.9522789,8,FFpp
764,0,real,8.559964e-05,8,FFpp
764_850,1,deepfakes,0.99998385,8,FFpp
764_850,1,face2face,0.91561836,8,FFpp
764_850,1,faceswap,0.99992067,8,FFpp
764_850,1,neuraltextures,0.9997153,8,FFpp
765,0,real,2.4638468e-06,8,FFpp
765_867,1,deepfakes,0.99996233,8,FFpp
765_867,1,face2face,0.8656236,8,FFpp
765_867,1,faceswap,0.99923646,8,FFpp
765_867,1,neuraltextures,0.997544,8,FFpp
766,0,real,0.00020702151,8,FFpp
766_761,1,deepfakes,0.99894303,8,FFpp
766_761,1,face2face,0.99955535,8,FFpp
766_761,1,faceswap,0.9998053,8,FFpp
766_761,1,neuraltextures,0.9945631,8,FFpp
767,0,real,0.00020268606,8,FFpp
767_694,1,deepfakes,0.9999409,8,FFpp
767_694,1,face2face,0.9954538,8,FFpp
767_694,1,faceswap,0.99874836,8,FFpp
767_694,1,neuraltextures,0.99971104,8,FFpp
768,0,real,0.04666831,8,FFpp
768_793,1,deepfakes,0.99925625,8,FFpp
768_793,1,face2face,0.9998943,8,FFpp
768_793,1,faceswap,0.9999753,8,FFpp
768_793,1,neuraltextures,0.97001916,8,FFpp
769,0,real,7.893524e-07,8,FFpp
769_784,1,deepfakes,0.99992764,8,FFpp
769_784,1,face2face,0.99738514,8,FFpp
769_784,1,faceswap,0.9989578,8,FFpp
769_784,1,neuraltextures,0.784524,8,FFpp
770,0,real,3.6214107e-05,8,FFpp
770_791,1,deepfakes,0.99997514,8,FFpp
770_791,1,face2face,0.98592806,7,FFpp
770_791,1,faceswap,0.9992273,6,FFpp
770_791,1,neuraltextures,0.95728165,6,FFpp
771,0,real,0.00045078443,8,FFpp
771_849,1,deepfakes,0.877627,8,FFpp
771_849,1,face2face,0.9856472,8,FFpp
771_849,1,faceswap,0.99857444,8,FFpp
771_849,1,neuraltextures,0.87073815,8,FFpp
772,0,real,0.0005229773,8,FFpp
772_708,1,deepfakes,0.9999473,8,FFpp
772_708,1,face2face,0.99999505,8,FFpp
772_708,1,faceswap,0.99995995,8,FFpp
772_708,1,neuraltextures,0.99984443,8,FFpp
773,0,real,0.00042619184,8,FFpp
773_652,1,deepfakes,0.9999896,8,FFpp
773_652,1,face2face,0.999924,8,FFpp
773_652,1,faceswap,0.99985343,8,FFpp
773_652,1,neuraltextures,0.99998856,8,FFpp
774,0,real,5.523888e-05,8,FFpp
774_735,1,deepfakes,0.9994726,8,FFpp
774_735,1,face2face,0.99939114,8,FFpp
774_735,1,faceswap,0.999432,8,FFpp
774_735,1,neuraltextures,0.9999116,8,FFpp
775,0,real,0.061183758,8,FFpp
775_742,1,deepfakes,0.99997807,8,FFpp
775_742,1,face2face,0.83214736,8,FFpp
775_742,1,faceswap,0.99874324,8,FFpp
775_742,1,neuraltextures,0.52552336,8,FFpp
777,0,real,0.21354662,8,FFpp
777_745,1,deepfakes,0.9999538,8,FFpp
777_745,1,face2face,0.99995947,8,FFpp
777_745,1,faceswap,0.9998404,8,FFpp
777_745,1,neuraltextures,0.9999596,8,FFpp
778,0,real,0.00011465251,8,FFpp
778_798,1,deepfakes,0.999892,8,FFpp
778_798,1,face2face,0.99904585,8,FFpp
778_798,1,faceswap,0.99919766,8,FFpp
778_798,1,neuraltextures,0.99700284,8,FFpp
779,0,real,3.7590547e-05,8,FFpp
779_794,1,deepfakes,0.9939291,8,FFpp
779_794,1,face2face,0.99940974,8,FFpp
779_794,1,faceswap,0.9995749,8,FFpp
779_794,1,neuraltextures,0.8951492,8,FFpp
780,0,real,8.7144486e-05,8,FFpp
780_869,1,deepfakes,0.99994916,8,FFpp
780_869,1,face2face,0.9999028,8,FFpp
780_869,1,faceswap,0.99975145,8,FFpp
780_869,1,neuraltextures,0.99991375,8,FFpp
781,0,real,3.3060907e-05,8,FFpp
781_806,1,deepfakes,0.99993306,8,FFpp
781_806,1,face2face,0.905166,8,FFpp
781_806,1,faceswap,0.99974847,8,FFpp
781_806,1,neuraltextures,0.98871773,8,FFpp
782,0,real,1.2025995e-05,8,FFpp
782_787,1,deepfakes,0.9999029,8,FFpp
782_787,1,face2face,0.999958,8,FFpp
782_787,1,faceswap,0.99957645,8,FFpp
782_787,1,neuraltextures,0.99988943,8,FFpp
783,0,real,4.1026426e-05,8,FFpp
783_916,1,deepfakes,0.9999616,8,FFpp
783_916,1,face2face,0.995276,8,FFpp
783_916,1,faceswap,0.99946266,8,FFpp
783_916,1,neuraltextures,0.9992782,8,FFpp
784,0,real,1.3884555e-06,8,FFpp
784_769,1,deepfakes,0.9996505,8,FFpp
784_769,1,face2face,0.9987448,8,FFpp
784_769,1,faceswap,0.99958676,8,FFpp
784_769,1,neuraltextures,0.994985,8,FFpp
785,0,real,0.00025686782,8,FFpp
785_736,1,deepfakes,0.9999491,8,FFpp
785_736,1,face2face,0.9999379,8,FFpp
785_736,1,faceswap,0.99933624,8,FFpp
785_736,1,neuraltextures,0.99427027,8,FFpp
786,0,real,0.0012021108,8,FFpp
786_819,1,deepfakes,0.9999394,8,FFpp
786_819,1,face2face,0.99968266,8,FFpp
786_819,1,faceswap,0.9999799,8,FFpp
786_819,1,neuraltextures,0.99863744,8,FFpp
787,0,real,3.6724035e-05,8,FFpp
787_782,1,deepfakes,0.99609745,8,FFpp
787_782,1,face2face,0.9991673,8,FFpp
787_782,1,faceswap,0.999731,8,FFpp
787_782,1,neuraltextures,0.9996004,8,FFpp
788,0,real,3.347091e-05,8,FFpp
788_710,1,deepfakes,0.99958694,8,FFpp
788_710,1,face2face,0.9995263,8,FFpp
788_710,1,faceswap,0.99747527,8,FFpp
788_710,1,neuraltextures,0.9815697,8,FFpp
789,0,real,3.1350683e-05,8,FFpp
789_753,1,deepfakes,0.99988455,8,FFpp
789_753,1,face2face,0.9998932,8,FFpp
789_753,1,faceswap,0.9996959,8,FFpp
