video,dataset,manipulation,compression,true_label,pred_prob,model,split,seed
id44_id47_0000,CelebDF,,c23,1,0.08975,PRISM_50D_zeroshot,zero_shot,42
id44_id46_0004,CelebDF,,c23,1,0.712712,PRISM_50D_zeroshot,zero_shot,42
id44_id47_0001,CelebDF,,c23,1,0.158998,PRISM_50D_zeroshot,zero_shot,42
id44_id47_0005,CelebDF,,c23,1,0.169869,PRISM_50D_zeroshot,zero_shot,42
id44_id48_0001,CelebDF,,c23,1,0.411586,PRISM_50D_zeroshot,zero_shot,42
id44_id48_0000,CelebDF,,c23,1,0.527546,PRISM_50D_zeroshot,zero_shot,42
id44_id47_0003,CelebDF,,c23,1,0.80126,PRISM_50D_zeroshot,zero_shot,42
id44_id48_0002,CelebDF,,c23,1,0.430967,PRISM_50D_zeroshot,zero_shot,42
id44_id47_0004,CelebDF,,c23,1,0.501094,PRISM_50D_zeroshot,zero_shot,42
id44_id48_0003,CelebDF,,c23,1,0.787152,PRISM_50D_zeroshot,zero_shot,42
id44_id48_0004,CelebDF,,c23,1,0.384275,PRISM_50D_zeroshot,zero_shot,42
id45_id39_0000,CelebDF,,c23,1,0.844334,PRISM_50D_zeroshot,zero_shot,42
id44_id47_0002,CelebDF,,c23,1,0.457839,PRISM_50D_zeroshot,zero_shot,42
id45_id39_0001,CelebDF,,c23,1,0.977946,PRISM_50D_zeroshot,zero_shot,42
id44_id48_0005,CelebDF,,c23,1,0.428779,PRISM_50D_zeroshot,zero_shot,42
id45_id39_0004,CelebDF,,c23,1,0.902125,PRISM_50D_zeroshot,zero_shot,42
id45_id39_0002,CelebDF,,c23,1,0.357929,PRISM_50D_zeroshot,zero_shot,42
id45_id39_0003,CelebDF,,c23,1,0.426624,PRISM_50D_zeroshot,zero_shot,42
id45_id39_0007,CelebDF,,c23,1,0.849299,PRISM_50D_zeroshot,zero_shot,42
id45_id39_0009,CelebDF,,c23,1,0.770118,PRISM_50D_zeroshot,zero_shot,42
id45_id39_0005,CelebDF,,c23,1,0.243534,PRISM_50D_zeroshot,zero_shot,42
id45_id40_0000,CelebDF,,c23,1,0.605712,PRISM_50D_zeroshot,zero_shot,42
id45_id39_0008,CelebDF,,c23,1,0.465759,PRISM_50D_zeroshot,zero_shot,42
id45_id40_0001,CelebDF,,c23,1,0.985566,PRISM_50D_zeroshot,zero_shot,42
id45_id40_0004,CelebDF,,c23,1,0.619688,PRISM_50D_zeroshot,zero_shot,42
id45_id40_0002,CelebDF,,c23,1,0.315695,PRISM_50D_zeroshot,zero_shot,42
id45_id40_0005,CelebDF,,c23,1,0.462667,PRISM_50D_zeroshot,zero_shot,42
id45_id40_0007,CelebDF,,c23,1,0.848434,PRISM_50D_zeroshot,zero_shot,42
id45_id40_0003,CelebDF,,c23,1,0.331742,PRISM_50D_zeroshot,zero_shot,42
id45_id40_0008,CelebDF,,c23,1,0.427293,PRISM_50D_zeroshot,zero_shot,42
id45_id40_0009,CelebDF,,c23,1,0.686374,PRISM_50D_zeroshot,zero_shot,42
id45_id41_0000,CelebDF,,c23,1,0.797793,PRISM_50D_zeroshot,zero_shot,42
id45_id41_0001,CelebDF,,c23,1,0.988954,PRISM_50D_zeroshot,zero_shot,42
id45_id41_0002,CelebDF,,c23,1,0.381323,PRISM_50D_zeroshot,zero_shot,42
id45_id41_0004,CelebDF,,c23,1,0.912377,PRISM_50D_zeroshot,zero_shot,42
id45_id41_0003,CelebDF,,c23,1,0.280125,PRISM_50D_zeroshot,zero_shot,42
id45_id41_0005,CelebDF,,c23,1,0.597075,PRISM_50D_zeroshot,zero_shot,42
id45_id41_0007,CelebDF,,c23,1,0.972328,PRISM_50D_zeroshot,zero_shot,42
id45_id41_0008,CelebDF,,c23,1,0.608729,PRISM_50D_zeroshot,zero_shot,42
id45_id41_0009,CelebDF,,c23,1,0.668591,PRISM_50D_zeroshot,zero_shot,42
id45_id42_0005,CelebDF,,c23,1,0.508729,PRISM_50D_zeroshot,zero_shot,42
id45_id42_0003,CelebDF,,c23,1,0.247748,PRISM_50D_zeroshot,zero_shot,42
id45_id42_0000,CelebDF,,c23,1,0.837845,PRISM_50D_zeroshot,zero_shot,42
id45_id42_0004,CelebDF,,c23,1,0.738014,PRISM_50D_zeroshot,zero_shot,42
id45_id42_0002,CelebDF,,c23,1,0.308341,PRISM_50D_zeroshot,zero_shot,42
id45_id42_0007,CelebDF,,c23,1,0.981974,PRISM_50D_zeroshot,zero_shot,42
id45_id43_0001,CelebDF,,c23,1,0.989809,PRISM_50D_zeroshot,zero_shot,42
id45_id43_0004,CelebDF,,c23,1,0.541564,PRISM_50D_zeroshot,zero_shot,42
id45_id43_0000,CelebDF,,c23,1,0.839749,PRISM_50D_zeroshot,zero_shot,42
id45_id42_0008,CelebDF,,c23,1,0.446149,PRISM_50D_zeroshot,zero_shot,42
id45_id43_0002,CelebDF,,c23,1,0.544137,PRISM_50D_zeroshot,zero_shot,42
id45_id43_0003,CelebDF,,c23,1,0.250404,PRISM_50D_zeroshot,zero_shot,42
id45_id43_0005,CelebDF,,c23,1,0.284365,PRISM_50D_zeroshot,zero_shot,42
id45_id43_0009,CelebDF,,c23,1,0.563731,PRISM_50D_zeroshot,zero_shot,42
id45_id44_0004,CelebDF,,c23,1,0.769628,PRISM_50D_zeroshot,zero_shot,42
id45_id43_0008,CelebDF,,c23,1,0.484441,PRISM_50D_zeroshot,zero_shot,42
id45_id44_0003,CelebDF,,c23,1,0.367008,PRISM_50D_zeroshot,zero_shot,42
id45_id44_0001,CelebDF,,c23,1,0.991053,PRISM_50D_zeroshot,zero_shot,42
id45_id43_0007,CelebDF,,c23,1,0.813277,PRISM_50D_zeroshot,zero_shot,42
id45_id44_0000,CelebDF,,c23,1,0.95833,PRISM_50D_zeroshot,zero_shot,42
id45_id44_0002,CelebDF,,c23,1,0.490492,PRISM_50D_zeroshot,zero_shot,42
id45_id44_0005,CelebDF,,c23,1,0.28162,PRISM_50D_zeroshot,zero_shot,42
id45_id46_0002,CelebDF,,c23,1,0.326522,PRISM_50D_zeroshot,zero_shot,42
id45_id44_0008,CelebDF,,c23,1,0.403439,PRISM_50D_zeroshot,zero_shot,42
id45_id44_0009,CelebDF,,c23,1,0.615734,PRISM_50D_zeroshot,zero_shot,42
id45_id46_0000,CelebDF,,c23,1,0.931647,PRISM_50D_zeroshot,zero_shot,42
id45_id44_0007,CelebDF,,c23,1,0.835559,PRISM_50D_zeroshot,zero_shot,42
id45_id46_0004,CelebDF,,c23,1,0.846144,PRISM_50D_zeroshot,zero_shot,42
id45_id46_0005,CelebDF,,c23,1,0.514299,PRISM_50D_zeroshot,zero_shot,42
id45_id46_0003,CelebDF,,c23,1,0.241471,PRISM_50D_zeroshot,zero_shot,42
id45_id46_0009,CelebDF,,c23,1,0.856423,PRISM_50D_zeroshot,zero_shot,42
id45_id46_0008,CelebDF,,c23,1,0.637379,PRISM_50D_zeroshot,zero_shot,42
id45_id47_0001,CelebDF,,c23,1,0.988144,PRISM_50D_zeroshot,zero_shot,42
id45_id46_0007,CelebDF,,c23,1,0.967096,PRISM_50D_zeroshot,zero_shot,42
id45_id47_0002,CelebDF,,c23,1,0.205065,PRISM_50D_zeroshot,zero_shot,42
id45_id47_0000,CelebDF,,c23,1,0.76498,PRISM_50D_zeroshot,zero_shot,42
id45_id47_0003,CelebDF,,c23,1,0.258903,PRISM_50D_zeroshot,zero_shot,42
id45_id47_0004,CelebDF,,c23,1,0.816126,PRISM_50D_zeroshot,zero_shot,42
id45_id47_0005,CelebDF,,c23,1,0.631206,PRISM_50D_zeroshot,zero_shot,42
id45_id48_0001,CelebDF,,c23,1,0.975926,PRISM_50D_zeroshot,zero_shot,42
id45_id47_0009,CelebDF,,c23,1,0.558735,PRISM_50D_zeroshot,zero_shot,42
id45_id48_0002,CelebDF,,c23,1,0.597201,PRISM_50D_zeroshot,zero_shot,42
id45_id47_0007,CelebDF,,c23,1,0.94436,PRISM_50D_zeroshot,zero_shot,42
id45_id48_0003,CelebDF,,c23,1,0.231054,PRISM_50D_zeroshot,zero_shot,42
id45_id48_0000,CelebDF,,c23,1,0.819006,PRISM_50D_zeroshot,zero_shot,42
id45_id48_0004,CelebDF,,c23,1,0.932225,PRISM_50D_zeroshot,zero_shot,42
id45_id47_0008,CelebDF,,c23,1,0.509301,PRISM_50D_zeroshot,zero_shot,42
id45_id48_0007,CelebDF,,c23,1,0.890543,PRISM_50D_zeroshot,zero_shot,42
id45_id48_0008,CelebDF,,c23,1,0.480341,PRISM_50D_zeroshot,zero_shot,42
id45_id48_0005,CelebDF,,c23,1,0.338213,PRISM_50D_zeroshot,zero_shot,42
id46_id39_0001,CelebDF,,c23,1,0.949782,PRISM_50D_zeroshot,zero_shot,42
id46_id39_0000,CelebDF,,c23,1,0.43083,PRISM_50D_zeroshot,zero_shot,42
id46_id39_0002,CelebDF,,c23,1,0.941323,PRISM_50D_zeroshot,zero_shot,42
id45_id48_0009,CelebDF,,c23,1,0.714921,PRISM_50D_zeroshot,zero_shot,42
id46_id39_0003,CelebDF,,c23,1,0.752011,PRISM_50D_zeroshot,zero_shot,42
id46_id39_0005,CelebDF,,c23,1,0.721779,PRISM_50D_zeroshot,zero_shot,42
id46_id39_0007,CelebDF,,c23,1,0.920075,PRISM_50D_zeroshot,zero_shot,42
id46_id39_0006,CelebDF,,c23,1,0.576602,PRISM_50D_zeroshot,zero_shot,42
id46_id39_0004,CelebDF,,c23,1,0.568674,PRISM_50D_zeroshot,zero_shot,42
id46_id39_0008,CelebDF,,c23,1,0.769861,PRISM_50D_zeroshot,zero_shot,42
id46_id39_0009,CelebDF,,c23,1,0.267815,PRISM_50D_zeroshot,zero_shot,42
id46_id40_0004,CelebDF,,c23,1,0.682387,PRISM_50D_zeroshot,zero_shot,42
id46_id40_0002,CelebDF,,c23,1,0.883072,PRISM_50D_zeroshot,zero_shot,42
id46_id41_0001,CelebDF,,c23,1,0.947327,PRISM_50D_zeroshot,zero_shot,42
id46_id41_0004,CelebDF,,c23,1,0.669837,PRISM_50D_zeroshot,zero_shot,42
id46_id40_0008,CelebDF,,c23,1,0.880731,PRISM_50D_zeroshot,zero_shot,42
id46_id41_0005,CelebDF,,c23,1,0.714673,PRISM_50D_zeroshot,zero_shot,42
id46_id41_0000,CelebDF,,c23,1,0.540619,PRISM_50D_zeroshot,zero_shot,42
id46_id41_0003,CelebDF,,c23,1,0.660828,PRISM_50D_zeroshot,zero_shot,42
id46_id40_0009,CelebDF,,c23,1,0.330437,PRISM_50D_zeroshot,zero_shot,42
id46_id41_0002,CelebDF,,c23,1,0.847193,PRISM_50D_zeroshot,zero_shot,42
id46_id41_0007,CelebDF,,c23,1,0.938568,PRISM_50D_zeroshot,zero_shot,42
id46_id41_0008,CelebDF,,c23,1,0.844555,PRISM_50D_zeroshot,zero_shot,42
id46_id42_0001,CelebDF,,c23,1,0.936508,PRISM_50D_zeroshot,zero_shot,42
id46_id41_0009,CelebDF,,c23,1,0.249375,PRISM_50D_zeroshot,zero_shot,42
id46_id42_0000,CelebDF,,c23,1,0.703143,PRISM_50D_zeroshot,zero_shot,42
id46_id42_0004,CelebDF,,c23,1,0.730287,PRISM_50D_zeroshot,zero_shot,42
id46_id42_0002,CelebDF,,c23,1,0.789966,PRISM_50D_zeroshot,zero_shot,42
id46_id42_0003,CelebDF,,c23,1,0.606411,PRISM_50D_zeroshot,zero_shot,42
id46_id42_0005,CelebDF,,c23,1,0.50612,PRISM_50D_zeroshot,zero_shot,42
id46_id42_0006,CelebDF,,c23,1,0.740042,PRISM_50D_zeroshot,zero_shot,42
id46_id42_0008,CelebDF,,c23,1,0.917891,PRISM_50D_zeroshot,zero_shot,42
id46_id42_0007,CelebDF,,c23,1,0.679879,PRISM_50D_zeroshot,zero_shot,42
id46_id43_0001,CelebDF,,c23,1,0.897742,PRISM_50D_zeroshot,zero_shot,42
id46_id42_0009,CelebDF,,c23,1,0.333773,PRISM_50D_zeroshot,zero_shot,42
id46_id43_0003,CelebDF,,c23,1,0.673914,PRISM_50D_zeroshot,zero_shot,42
id46_id43_0002,CelebDF,,c23,1,0.84994,PRISM_50D_zeroshot,zero_shot,42
id46_id43_0000,CelebDF,,c23,1,0.623393,PRISM_50D_zeroshot,zero_shot,42
id46_id43_0005,CelebDF,,c23,1,0.725423,PRISM_50D_zeroshot,zero_shot,42
id46_id43_0004,CelebDF,,c23,1,0.456177,PRISM_50D_zeroshot,zero_shot,42
id46_id43_0006,CelebDF,,c23,1,0.74082,PRISM_50D_zeroshot,zero_shot,42
id46_id43_0007,CelebDF,,c23,1,0.669237,PRISM_50D_zeroshot,zero_shot,42
id46_id44_0003,CelebDF,,c23,1,0.694898,PRISM_50D_zeroshot,zero_shot,42
id46_id44_0007,CelebDF,,c23,1,0.772867,PRISM_50D_zeroshot,zero_shot,42
id46_id44_0005,CelebDF,,c23,1,0.590983,PRISM_50D_zeroshot,zero_shot,42
id46_id44_0001,CelebDF,,c23,1,0.753179,PRISM_50D_zeroshot,zero_shot,42
id46_id44_0000,CelebDF,,c23,1,0.45579,PRISM_50D_zeroshot,zero_shot,42
id46_id43_0009,CelebDF,,c23,1,0.201237,PRISM_50D_zeroshot,zero_shot,42
id46_id45_0000,CelebDF,,c23,1,0.490508,PRISM_50D_zeroshot,zero_shot,42
id46_id45_0002,CelebDF,,c23,1,0.810307,PRISM_50D_zeroshot,zero_shot,42
id46_id43_0008,CelebDF,,c23,1,0.897573,PRISM_50D_zeroshot,zero_shot,42
id46_id45_0004,CelebDF,,c23,1,0.808303,PRISM_50D_zeroshot,zero_shot,42
id46_id45_0006,CelebDF,,c23,1,0.697821,PRISM_50D_zeroshot,zero_shot,42
id46_id45_0003,CelebDF,,c23,1,0.5598,PRISM_50D_zeroshot,zero_shot,42
id46_id45_0007,CelebDF,,c23,1,0.815085,PRISM_50D_zeroshot,zero_shot,42
id46_id45_0001,CelebDF,,c23,1,0.929694,PRISM_50D_zeroshot,zero_shot,42
id46_id45_0005,CelebDF,,c23,1,0.768839,PRISM_50D_zeroshot,zero_shot,42
id46_id47_0002,CelebDF,,c23,1,0.779176,PRISM_50D_zeroshot,zero_shot,42
id46_id45_0008,CelebDF,,c23,1,0.6988,PRISM_50D_zeroshot,zero_shot,42
id46_id45_0009,CelebDF,,c23,1,0.290146,PRISM_50D_zeroshot,zero_shot,42
id46_id47_0003,CelebDF,,c23,1,0.820501,PRISM_50D_zeroshot,zero_shot,42
id46_id47_0006,CelebDF,,c23,1,0.600953,PRISM_50D_zeroshot,zero_shot,42
id46_id47_0004,CelebDF,,c23,1,0.850968,PRISM_50D_zeroshot,zero_shot,42
id46_id47_0000,CelebDF,,c23,1,0.515437,PRISM_50D_zeroshot,zero_shot,42
id46_id47_0007,CelebDF,,c23,1,0.818837,PRISM_50D_zeroshot,zero_shot,42
id46_id47_0001,CelebDF,,c23,1,0.921968,PRISM_50D_zeroshot,zero_shot,42
id46_id47_0005,CelebDF,,c23,1,0.653234,PRISM_50D_zeroshot,zero_shot,42
id46_id48_0003,CelebDF,,c23,1,0.430232,PRISM_50D_zeroshot,zero_shot,42
id46_id47_0009,CelebDF,,c23,1,0.387728,PRISM_50D_zeroshot,zero_shot,42
id46_id48_0004,CelebDF,,c23,1,0.727649,PRISM_50D_zeroshot,zero_shot,42
id46_id47_0008,CelebDF,,c23,1,0.953509,PRISM_50D_zeroshot,zero_shot,42
id46_id48_0002,CelebDF,,c23,1,0.829698,PRISM_50D_zeroshot,zero_shot,42
id46_id48_0000,CelebDF,,c23,1,0.571456,PRISM_50D_zeroshot,zero_shot,42
id46_id48_0007,CelebDF,,c23,1,0.831061,PRISM_50D_zeroshot,zero_shot,42
id46_id48_0005,CelebDF,,c23,1,0.7533,PRISM_50D_zeroshot,zero_shot,42
id46_id48_0008,CelebDF,,c23,1,0.83601,PRISM_50D_zeroshot,zero_shot,42
id47_id39_0003,CelebDF,,c23,1,0.851702,PRISM_50D_zeroshot,zero_shot,42
id47_id39_0000,CelebDF,,c23,1,0.968157,PRISM_50D_zeroshot,zero_shot,42
id47_id39_0004,CelebDF,,c23,1,0.84806,PRISM_50D_zeroshot,zero_shot,42
id47_id39_0006,CelebDF,,c23,1,0.917407,PRISM_50D_zeroshot,zero_shot,42
id47_id39_0002,CelebDF,,c23,1,0.539102,PRISM_50D_zeroshot,zero_shot,42
id46_id48_0009,CelebDF,,c23,1,0.375122,PRISM_50D_zeroshot,zero_shot,42
id47_id39_0005,CelebDF,,c23,1,0.658959,PRISM_50D_zeroshot,zero_shot,42
id47_id39_0001,CelebDF,,c23,1,0.817736,PRISM_50D_zeroshot,zero_shot,42
id47_id40_0003,CelebDF,,c23,1,0.859157,PRISM_50D_zeroshot,zero_shot,42
id47_id40_0000,CelebDF,,c23,1,0.985477,PRISM_50D_zeroshot,zero_shot,42
id47_id40_0004,CelebDF,,c23,1,0.882645,PRISM_50D_zeroshot,zero_shot,42
id47_id39_0008,CelebDF,,c23,1,0.931331,PRISM_50D_zeroshot,zero_shot,42
id47_id39_0009,CelebDF,,c23,1,0.911541,PRISM_50D_zeroshot,zero_shot,42
id47_id40_0005,CelebDF,,c23,1,0.420631,PRISM_50D_zeroshot,zero_shot,42
id47_id40_0006,CelebDF,,c23,1,0.766739,PRISM_50D_zeroshot,zero_shot,42
id47_id40_0001,CelebDF,,c23,1,0.743125,PRISM_50D_zeroshot,zero_shot,42
id47_id41_0000,CelebDF,,c23,1,0.988186,PRISM_50D_zeroshot,zero_shot,42
id47_id41_0003,CelebDF,,c23,1,0.880482,PRISM_50D_zeroshot,zero_shot,42
id47_id40_0008,CelebDF,,c23,1,0.972517,PRISM_50D_zeroshot,zero_shot,42
id47_id41_0006,CelebDF,,c23,1,0.836222,PRISM_50D_zeroshot,zero_shot,42
id47_id40_0009,CelebDF,,c23,1,0.743771,PRISM_50D_zeroshot,zero_shot,42
id47_id41_0004,CelebDF,,c23,1,0.813435,PRISM_50D_zeroshot,zero_shot,42
id47_id41_0005,CelebDF,,c23,1,0.593983,PRISM_50D_zeroshot,zero_shot,42
id47_id41_0001,CelebDF,,c23,1,0.81271,PRISM_50D_zeroshot,zero_shot,42
id47_id41_0002,CelebDF,,c23,1,0.802168,PRISM_50D_zeroshot,zero_shot,42
id47_id42_0003,CelebDF,,c23,1,0.788679,PRISM_50D_zeroshot,zero_shot,42
id47_id41_0008,CelebDF,,c23,1,0.938302,PRISM_50D_zeroshot,zero_shot,42
id47_id42_0000,CelebDF,,c23,1,0.961011,PRISM_50D_zeroshot,zero_shot,42
id47_id41_0009,CelebDF,,c23,1,0.821856,PRISM_50D_zeroshot,zero_shot,42
id47_id42_0002,CelebDF,,c23,1,0.858226,PRISM_50D_zeroshot,zero_shot,42
id47_id42_0001,CelebDF,,c23,1,0.889231,PRISM_50D_zeroshot,zero_shot,42
id47_id42_0004,CelebDF,,c23,1,0.749711,PRISM_50D_zeroshot,zero_shot,42
id47_id42_0006,CelebDF,,c23,1,0.879923,PRISM_50D_zeroshot,zero_shot,42
id47_id42_0005,CelebDF,,c23,1,0.413805,PRISM_50D_zeroshot,zero_shot,42
id47_id43_0003,CelebDF,,c23,1,0.866493,PRISM_50D_zeroshot,zero_shot,42
id47_id43_0000,CelebDF,,c23,1,0.970503,PRISM_50D_zeroshot,zero_shot,42
id47_id43_0004,CelebDF,,c23,1,0.863136,PRISM_50D_zeroshot,zero_shot,42
id47_id42_0008,CelebDF,,c23,1,0.953628,PRISM_50D_zeroshot,zero_shot,42
id47_id43_0006,CelebDF,,c23,1,0.81399,PRISM_50D_zeroshot,zero_shot,42
id47_id42_0009,CelebDF,,c23,1,0.69117,PRISM_50D_zeroshot,zero_shot,42
id47_id43_0005,CelebDF,,c23,1,0.683795,PRISM_50D_zeroshot,zero_shot,42
id47_id43_0001,CelebDF,,c23,1,0.730628,PRISM_50D_zeroshot,zero_shot,42
id47_id44_0001,CelebDF,,c23,1,0.877471,PRISM_50D_zeroshot,zero_shot,42
id47_id44_0003,CelebDF,,c23,1,0.707684,PRISM_50D_zeroshot,zero_shot,42
id47_id43_0009,CelebDF,,c23,1,0.932241,PRISM_50D_zeroshot,zero_shot,42
id47_id43_0002,CelebDF,,c23,1,0.962775,PRISM_50D_zeroshot,zero_shot,42
id47_id44_0000,CelebDF,,c23,1,0.883303,PRISM_50D_zeroshot,zero_shot,42
id47_id43_0008,CelebDF,,c23,1,0.976869,PRISM_50D_zeroshot,zero_shot,42
id47_id44_0002,CelebDF,,c23,1,0.771664,PRISM_50D_zeroshot,zero_shot,42
id47_id44_0004,CelebDF,,c23,1,0.785493,PRISM_50D_zeroshot,zero_shot,42
id47_id45_0003,CelebDF,,c23,1,0.682072,PRISM_50D_zeroshot,zero_shot,42
id47_id44_0006,CelebDF,,c23,1,0.83029,PRISM_50D_zeroshot,zero_shot,42
id47_id44_0005,CelebDF,,c23,1,0.771007,PRISM_50D_zeroshot,zero_shot,42
id47_id45_0000,CelebDF,,c23,1,0.983358,PRISM_50D_zeroshot,zero_shot,42
id47_id45_0001,CelebDF,,c23,1,0.82567,PRISM_50D_zeroshot,zero_shot,42
id47_id45_0006,CelebDF,,c23,1,0.88605,PRISM_50D_zeroshot,zero_shot,42
id47_id45_0005,CelebDF,,c23,1,0.846345,PRISM_50D_zeroshot,zero_shot,42
id47_id45_0004,CelebDF,,c23,1,0.893244,PRISM_50D_zeroshot,zero_shot,42
id47_id45_0002,CelebDF,,c23,1,0.898402,PRISM_50D_zeroshot,zero_shot,42
id47_id44_0008,CelebDF,,c23,1,0.673512,PRISM_50D_zeroshot,zero_shot,42
id47_id44_0009,CelebDF,,c23,1,0.761761,PRISM_50D_zeroshot,zero_shot,42
id47_id46_0000,CelebDF,,c23,1,0.978824,PRISM_50D_zeroshot,zero_shot,42
id47_id46_0003,CelebDF,,c23,1,0.86024,PRISM_50D_zeroshot,zero_shot,42
id47_id45_0008,CelebDF,,c23,1,0.980339,PRISM_50D_zeroshot,zero_shot,42
id47_id46_0006,CelebDF,,c23,1,0.85346,PRISM_50D_zeroshot,zero_shot,42
id47_id46_0002,CelebDF,,c23,1,0.921775,PRISM_50D_zeroshot,zero_shot,42
id47_id45_0009,CelebDF,,c23,1,0.968474,PRISM_50D_zeroshot,zero_shot,42
id47_id48_0000,CelebDF,,c23,1,0.963822,PRISM_50D_zeroshot,zero_shot,42
id47_id46_0004,CelebDF,,c23,1,0.914721,PRISM_50D_zeroshot,zero_shot,42
id47_id46_0005,CelebDF,,c23,1,0.57411,PRISM_50D_zeroshot,zero_shot,42
id47_id46_0001,CelebDF,,c23,1,0.830963,PRISM_50D_zeroshot,zero_shot,42
id47_id48_0003,CelebDF,,c23,1,0.845852,PRISM_50D_zeroshot,zero_shot,42
id47_id48_0001,CelebDF,,c23,1,0.628653,PRISM_50D_zeroshot,zero_shot,42
id47_id46_0009,CelebDF,,c23,1,0.782029,PRISM_50D_zeroshot,zero_shot,42
id47_id48_0004,CelebDF,,c23,1,0.798381,PRISM_50D_zeroshot,zero_shot,42
id47_id46_0008,CelebDF,,c23,1,0.979278,PRISM_50D_zeroshot,zero_shot,42
id47_id48_0002,CelebDF,,c23,1,0.890798,PRISM_50D_zeroshot,zero_shot,42
id47_id48_0006,CelebDF,,c23,1,0.739392,PRISM_50D_zeroshot,zero_shot,42
id47_id48_0005,CelebDF,,c23,1,0.678033,PRISM_50D_zeroshot,zero_shot,42
id47_id48_0009,CelebDF,,c23,1,0.905036,PRISM_50D_zeroshot,zero_shot,42
id48_id39_0000,CelebDF,,c23,1,0.641879,PRISM_50D_zeroshot,zero_shot,42
id47_id48_0008,CelebDF,,c23,1,0.975865,PRISM_50D_zeroshot,zero_shot,42
id48_id39_0006,CelebDF,,c23,1,0.554591,PRISM_50D_zeroshot,zero_shot,42
id48_id39_0002,CelebDF,,c23,1,0.528732,PRISM_50D_zeroshot,zero_shot,42
id48_id39_0001,CelebDF,,c23,1,0.449013,PRISM_50D_zeroshot,zero_shot,42
id48_id39_0008,CelebDF,,c23,1,0.679558,PRISM_50D_zeroshot,zero_shot,42
id48_id39_0004,CelebDF,,c23,1,0.752508,PRISM_50D_zeroshot,zero_shot,42
id48_id39_0003,CelebDF,,c23,1,0.236347,PRISM_50D_zeroshot,zero_shot,42
id48_id39_0007,CelebDF,,c23,1,0.79145,PRISM_50D_zeroshot,zero_shot,42
id48_id39_0005,CelebDF,,c23,1,0.632971,PRISM_50D_zeroshot,zero_shot,42
id48_id40_0006,CelebDF,,c23,1,0.55712,PRISM_50D_zeroshot,zero_shot,42
id48_id40_0000,CelebDF,,c23,1,0.567925,PRISM_50D_zeroshot,zero_shot,42
id48_id40_0005,CelebDF,,c23,1,0.212803,PRISM_50D_zeroshot,zero_shot,42
id48_id40_0003,CelebDF,,c23,1,0.24501,PRISM_50D_zeroshot,zero_shot,42
id48_id39_0009,CelebDF,,c23,1,0.589038,PRISM_50D_zeroshot,zero_shot,42
id48_id40_0008,CelebDF,,c23,1,0.748127,PRISM_50D_zeroshot,zero_shot,42
id48_id40_0004,CelebDF,,c23,1,0.844867,PRISM_50D_zeroshot,zero_shot,42
id48_id40_0001,CelebDF,,c23,1,0.4638,PRISM_50D_zeroshot,zero_shot,42
id48_id40_0002,CelebDF,,c23,1,0.62426,PRISM_50D_zeroshot,zero_shot,42
id48_id40_0007,CelebDF,,c23,1,0.708737,PRISM_50D_zeroshot,zero_shot,42
id48_id41_0001,CelebDF,,c23,1,0.186646,PRISM_50D_zeroshot,zero_shot,42
id48_id41_0003,CelebDF,,c23,1,0.266117,PRISM_50D_zeroshot,zero_shot,42
id48_id41_0004,CelebDF,,c23,1,0.729312,PRISM_50D_zeroshot,zero_shot,42
id48_id41_0006,CelebDF,,c23,1,0.50325,PRISM_50D_zeroshot,zero_shot,42
id48_id41_0007,CelebDF,,c23,1,0.649904,PRISM_50D_zeroshot,zero_shot,42
id48_id40_0009,CelebDF,,c23,1,0.256952,PRISM_50D_zeroshot,zero_shot,42
id48_id41_0002,CelebDF,,c23,1,0.765883,PRISM_50D_zeroshot,zero_shot,42
id48_id42_0008,CelebDF,,c23,1,0.655695,PRISM_50D_zeroshot,zero_shot,42
id48_id42_0001,CelebDF,,c23,1,0.523755,PRISM_50D_zeroshot,zero_shot,42
id48_id42_0006,CelebDF,,c23,1,0.412805,PRISM_50D_zeroshot,zero_shot,42
id48_id42_0000,CelebDF,,c23,1,0.580977,PRISM_50D_zeroshot,zero_shot,42
id48_id42_0002,CelebDF,,c23,1,0.722572,PRISM_50D_zeroshot,zero_shot,42
id48_id42_0004,CelebDF,,c23,1,0.650637,PRISM_50D_zeroshot,zero_shot,42
id48_id42_0003,CelebDF,,c23,1,0.353868,PRISM_50D_zeroshot,zero_shot,42
id48_id42_0007,CelebDF,,c23,1,0.759549,PRISM_50D_zeroshot,zero_shot,42
id48_id41_0009,CelebDF,,c23,1,0.588486,PRISM_50D_zeroshot,zero_shot,42
id48_id42_0005,CelebDF,,c23,1,0.228545,PRISM_50D_zeroshot,zero_shot,42
id48_id43_0008,CelebDF,,c23,1,0.682038,PRISM_50D_zeroshot,zero_shot,42
id48_id43_0003,CelebDF,,c23,1,0.331385,PRISM_50D_zeroshot,zero_shot,42
id48_id43_0004,CelebDF,,c23,1,0.698115,PRISM_50D_zeroshot,zero_shot,42
id48_id42_0009,CelebDF,,c23,1,0.58346,PRISM_50D_zeroshot,zero_shot,42
id48_id43_0002,CelebDF,,c23,1,0.680704,PRISM_50D_zeroshot,zero_shot,42
id48_id43_0007,CelebDF,,c23,1,0.732252,PRISM_50D_zeroshot,zero_shot,42
id48_id43_0001,CelebDF,,c23,1,0.663427,PRISM_50D_zeroshot,zero_shot,42
id48_id43_0006,CelebDF,,c23,1,0.762976,PRISM_50D_zeroshot,zero_shot,42
