video,label,p,method,target,dataset
id20_id21_0009,1,0.669692365716389,CHROM,celebdf,CelebDF
id20_id22_0002,1,0.5598445119641291,CHROM,celebdf,CelebDF
id20_id22_0001,1,0.49625994748209995,CHROM,celebdf,CelebDF
id20_id22_0003,1,0.5108716637322026,CHROM,celebdf,CelebDF
id20_id22_0008,1,0.5294402876141674,CHROM,celebdf,CelebDF
id20_id22_0005,1,0.574403152669808,CHROM,celebdf,CelebDF
id20_id22_0006,1,0.4476345652809836,CHROM,celebdf,CelebDF
id20_id22_0009,1,0.759461224787977,CHROM,celebdf,CelebDF
id20_id23_0000,1,0.8036236190686724,CHROM,celebdf,CelebDF
id20_id23_0002,1,0.8186414910597619,CHROM,celebdf,CelebDF
id20_id23_0003,1,0.5835074449312285,CHROM,celebdf,CelebDF
id20_id23_0005,1,0.4859225128291659,CHROM,celebdf,CelebDF
id20_id23_0007,1,0.8828015386814526,CHROM,celebdf,CelebDF
id20_id23_0008,1,0.7782135334594039,CHROM,celebdf,CelebDF
id20_id23_0006,1,0.6562570950147946,CHROM,celebdf,CelebDF
id20_id23_0009,1,0.5849183061593325,CHROM,celebdf,CelebDF
id20_id24_0000,1,0.3634883716993531,CHROM,celebdf,CelebDF
id20_id24_0002,1,0.49763544594108006,CHROM,celebdf,CelebDF
id20_id24_0001,1,0.7069526242328307,CHROM,celebdf,CelebDF
id20_id24_0003,1,0.5602067754562412,CHROM,celebdf,CelebDF
id20_id24_0005,1,0.422876483405017,CHROM,celebdf,CelebDF
id20_id24_0008,1,0.46609503927193446,CHROM,celebdf,CelebDF
id20_id24_0006,1,0.32598351262410175,CHROM,celebdf,CelebDF
id20_id24_0009,1,0.5311310158649335,CHROM,celebdf,CelebDF
id20_id25_0002,1,0.5625620131176272,CHROM,celebdf,CelebDF
id20_id25_0000,1,0.404558862792318,CHROM,celebdf,CelebDF
id20_id25_0001,1,0.5607313376912823,CHROM,celebdf,CelebDF
id20_id25_0003,1,0.7071599877430276,CHROM,celebdf,CelebDF
id20_id25_0006,1,0.6287301440330462,CHROM,celebdf,CelebDF
id20_id25_0005,1,0.5540380489474664,CHROM,celebdf,CelebDF
id20_id25_0008,1,0.5683605411667276,CHROM,celebdf,CelebDF
id20_id26_0002,1,0.6987890636190409,CHROM,celebdf,CelebDF
id20_id26_0008,1,0.42316943096015447,CHROM,celebdf,CelebDF
id20_id26_0009,1,0.7113499486215047,CHROM,celebdf,CelebDF
id20_id27_0000,1,0.6060279407680451,CHROM,celebdf,CelebDF
id20_id27_0001,1,0.5793556388294939,CHROM,celebdf,CelebDF
id20_id27_0002,1,0.626255474309138,CHROM,celebdf,CelebDF
id20_id27_0005,1,0.6289451675684795,CHROM,celebdf,CelebDF
id20_id27_0008,1,0.5336086008893218,CHROM,celebdf,CelebDF
id20_id27_0009,1,0.7448081873695763,CHROM,celebdf,CelebDF
id20_id28_0002,1,0.2915907707761393,CHROM,celebdf,CelebDF
id20_id28_0000,1,0.5737615128910082,CHROM,celebdf,CelebDF
id20_id28_0001,1,0.2533192256835265,CHROM,celebdf,CelebDF
id20_id28_0003,1,0.606180763928509,CHROM,celebdf,CelebDF
id20_id28_0005,1,0.2497565611062584,CHROM,celebdf,CelebDF
id20_id28_0008,1,0.8336790077033531,CHROM,celebdf,CelebDF
id20_id28_0006,1,0.7670031169199402,CHROM,celebdf,CelebDF
id20_id28_0009,1,0.353556158506361,CHROM,celebdf,CelebDF
id20_id29_0000,1,0.25508709366473953,CHROM,celebdf,CelebDF
id20_id29_0002,1,0.6270849874924164,CHROM,celebdf,CelebDF
id20_id29_0003,1,0.5910160093013441,CHROM,celebdf,CelebDF
id20_id29_0005,1,0.407544616165616,CHROM,celebdf,CelebDF
id20_id29_0006,1,0.7216595104091845,CHROM,celebdf,CelebDF
id20_id29_0008,1,0.56633692884412,CHROM,celebdf,CelebDF
id20_id29_0009,1,0.5852646304074329,CHROM,celebdf,CelebDF
id20_id2_0000,1,0.6973337975816327,CHROM,celebdf,CelebDF
id20_id2_0002,1,0.4813716968660095,CHROM,celebdf,CelebDF
id20_id2_0001,1,0.23240517369766425,CHROM,celebdf,CelebDF
id20_id2_0003,1,0.5195916234116579,CHROM,celebdf,CelebDF
id20_id2_0005,1,0.3959011091792495,CHROM,celebdf,CelebDF
id20_id2_0006,1,0.6006554998296746,CHROM,celebdf,CelebDF
id20_id2_0007,1,0.432089718284554,CHROM,celebdf,CelebDF
id20_id2_0008,1,0.5846910286476783,CHROM,celebdf,CelebDF
id20_id2_0009,1,0.5277686663236604,CHROM,celebdf,CelebDF
id20_id30_0000,1,0.5966095234435409,CHROM,celebdf,CelebDF
id20_id30_0001,1,0.8381146221355649,CHROM,celebdf,CelebDF
id20_id30_0002,1,0.5362179031337254,CHROM,celebdf,CelebDF
id20_id30_0003,1,0.5397896328382273,CHROM,celebdf,CelebDF
id20_id30_0006,1,0.5250604379434158,CHROM,celebdf,CelebDF
id20_id30_0005,1,0.6597261852782763,CHROM,celebdf,CelebDF
id20_id30_0008,1,0.6544872090952696,CHROM,celebdf,CelebDF
id20_id30_0009,1,0.904446631175899,CHROM,celebdf,CelebDF
id20_id31_0000,1,0.5915851355274138,CHROM,celebdf,CelebDF
id20_id31_0002,1,0.5655956115760868,CHROM,celebdf,CelebDF
id20_id31_0001,1,0.45270197274881757,CHROM,celebdf,CelebDF
id20_id31_0003,1,0.5816303580428498,CHROM,celebdf,CelebDF
id20_id31_0007,1,0.4751866902085992,CHROM,celebdf,CelebDF
id20_id31_0006,1,0.397744885977222,CHROM,celebdf,CelebDF
id20_id31_0005,1,0.5425237340854601,CHROM,celebdf,CelebDF
id20_id31_0008,1,0.5603299412733863,CHROM,celebdf,CelebDF
id20_id31_0009,1,0.5553322388172923,CHROM,celebdf,CelebDF
id20_id32_0000,1,0.5494481503069393,CHROM,celebdf,CelebDF
id20_id32_0001,1,0.4800699094203427,CHROM,celebdf,CelebDF
id20_id32_0002,1,0.37299751241757684,CHROM,celebdf,CelebDF
id20_id32_0003,1,0.45063551196076623,CHROM,celebdf,CelebDF
id20_id32_0006,1,0.5985894367665556,CHROM,celebdf,CelebDF
id20_id32_0005,1,0.6923459960505568,CHROM,celebdf,CelebDF
id20_id32_0007,1,0.42928176411359603,CHROM,celebdf,CelebDF
id20_id32_0008,1,0.4915136968435814,CHROM,celebdf,CelebDF
id20_id32_0009,1,0.5237153749934819,CHROM,celebdf,CelebDF
id20_id33_0000,1,0.7774233131019199,CHROM,celebdf,CelebDF
id20_id33_0001,1,0.7673626886480076,CHROM,celebdf,CelebDF
id20_id33_0002,1,0.6871727442161034,CHROM,celebdf,CelebDF
id20_id33_0005,1,0.6234582261412337,CHROM,celebdf,CelebDF
id20_id33_0003,1,0.5604711672747923,CHROM,celebdf,CelebDF
id20_id33_0006,1,0.5481266784602863,CHROM,celebdf,CelebDF
id20_id33_0007,1,0.690140693594213,CHROM,celebdf,CelebDF
id20_id33_0008,1,0.42140762057868597,CHROM,celebdf,CelebDF
id20_id33_0009,1,0.5330309955703446,CHROM,celebdf,CelebDF
id20_id34_0000,1,0.42510890646430755,CHROM,celebdf,CelebDF
id20_id34_0002,1,0.8227456742626617,CHROM,celebdf,CelebDF
id20_id34_0006,1,0.5442552942004482,CHROM,celebdf,CelebDF
id20_id34_0003,1,0.6856968569710392,CHROM,celebdf,CelebDF
id20_id34_0008,1,0.7037780558748915,CHROM,celebdf,CelebDF
id20_id34_0009,1,0.502440265409284,CHROM,celebdf,CelebDF
id20_id35_0000,1,0.7899303794348804,CHROM,celebdf,CelebDF
id20_id35_0001,1,0.4622379234407283,CHROM,celebdf,CelebDF
id20_id35_0002,1,0.4505405674156841,CHROM,celebdf,CelebDF
id20_id35_0003,1,0.46815534081813853,CHROM,celebdf,CelebDF
id20_id35_0005,1,0.8948380767841994,CHROM,celebdf,CelebDF
id20_id35_0004,1,0.46420307426148727,CHROM,celebdf,CelebDF
id20_id35_0006,1,0.48217539782544566,CHROM,celebdf,CelebDF
id20_id35_0007,1,0.655359715235792,CHROM,celebdf,CelebDF
id20_id35_0008,1,0.32449760223805074,CHROM,celebdf,CelebDF
id20_id35_0009,1,0.6979475869212834,CHROM,celebdf,CelebDF
id20_id37_0000,1,0.44501026435530916,CHROM,celebdf,CelebDF
id20_id37_0002,1,0.5726737830045496,CHROM,celebdf,CelebDF
id20_id37_0004,1,0.9261058573380173,CHROM,celebdf,CelebDF
id20_id37_0003,1,0.7646842116617028,CHROM,celebdf,CelebDF
id20_id37_0005,1,0.508634063448354,CHROM,celebdf,CelebDF
id20_id37_0007,1,0.5176731481429373,CHROM,celebdf,CelebDF
id20_id37_0006,1,0.4955293065382731,CHROM,celebdf,CelebDF
id20_id37_0008,1,0.6580406507650193,CHROM,celebdf,CelebDF
id20_id37_0009,1,0.5628349032709117,CHROM,celebdf,CelebDF
id20_id38_0000,1,0.39208908577144264,CHROM,celebdf,CelebDF
id20_id38_0002,1,0.5549084858934912,CHROM,celebdf,CelebDF
id20_id38_0006,1,0.5450010823050853,CHROM,celebdf,CelebDF
id20_id38_0008,1,0.5253221986069225,CHROM,celebdf,CelebDF
id20_id38_0009,1,0.403173310182329,CHROM,celebdf,CelebDF
id20_id3_0000,1,0.6774046122010083,CHROM,celebdf,CelebDF
id20_id3_0001,1,0.6511769724236639,CHROM,celebdf,CelebDF
id20_id3_0002,1,0.5883611344683183,CHROM,celebdf,CelebDF
id20_id3_0003,1,0.3316660397535889,CHROM,celebdf,CelebDF
id20_id3_0004,1,0.5621319856929361,CHROM,celebdf,CelebDF
id20_id3_0005,1,0.5404417254255939,CHROM,celebdf,CelebDF
id20_id3_0006,1,0.5796960517037957,CHROM,celebdf,CelebDF
id20_id3_0007,1,0.5834149646217961,CHROM,celebdf,CelebDF
id20_id3_0008,1,0.5108746501067752,CHROM,celebdf,CelebDF
id20_id3_0009,1,0.5936873140495672,CHROM,celebdf,CelebDF
id20_id4_0000,1,0.3461675325134275,CHROM,celebdf,CelebDF
id20_id4_0001,1,0.619149362815681,CHROM,celebdf,CelebDF
id20_id4_0002,1,0.527335879990509,CHROM,celebdf,CelebDF
id20_id4_0003,1,0.3397152147406278,CHROM,celebdf,CelebDF
id20_id4_0004,1,0.5690146497215538,CHROM,celebdf,CelebDF
id20_id4_0005,1,0.5610784045342763,CHROM,celebdf,CelebDF
id20_id4_0006,1,0.6935495681205711,CHROM,celebdf,CelebDF
id20_id4_0007,1,0.8156943332325667,CHROM,celebdf,CelebDF
id20_id4_0008,1,0.47229133135841306,CHROM,celebdf,CelebDF
id20_id4_0009,1,0.5525060411552538,CHROM,celebdf,CelebDF
id20_id6_0000,1,0.484324764407348,CHROM,celebdf,CelebDF
id20_id6_0005,1,0.7856947006954212,CHROM,celebdf,CelebDF
id20_id6_0008,1,0.6271953488317304,CHROM,celebdf,CelebDF
id20_id6_0006,1,0.5725867289807897,CHROM,celebdf,CelebDF
id20_id6_0009,1,0.6313139564956083,CHROM,celebdf,CelebDF
id20_id9_0000,1,0.4814037839977099,CHROM,celebdf,CelebDF
id20_id9_0001,1,0.6425140700387681,CHROM,celebdf,CelebDF
id20_id9_0002,1,0.5745712950148467,CHROM,celebdf,CelebDF
id20_id9_0003,1,0.685279886313065,CHROM,celebdf,CelebDF
id20_id9_0004,1,0.4388345820327397,CHROM,celebdf,CelebDF
id20_id9_0005,1,0.548121746883268,CHROM,celebdf,CelebDF
id20_id9_0006,1,0.3794230359922065,CHROM,celebdf,CelebDF
id20_id9_0007,1,0.817694894824827,CHROM,celebdf,CelebDF
id20_id9_0008,1,0.535932117349473,CHROM,celebdf,CelebDF
id20_id9_0009,1,0.654960486746825,CHROM,celebdf,CelebDF
id21_id0_0000,1,0.6723105917974534,CHROM,celebdf,CelebDF
id21_id0_0002,1,0.4973859745222504,CHROM,celebdf,CelebDF
id21_id0_0004,1,0.7917769608750548,CHROM,celebdf,CelebDF
id21_id0_0005,1,0.6974324029407294,CHROM,celebdf,CelebDF
id21_id0_0006,1,0.2769240696350266,CHROM,celebdf,CelebDF
id21_id0_0008,1,0.6445662713029519,CHROM,celebdf,CelebDF
id21_id0_0007,1,0.42874395289997264,CHROM,celebdf,CelebDF
id21_id0_0009,1,0.4888866825240567,CHROM,celebdf,CelebDF
id21_id16_0000,1,0.758641676652854,CHROM,celebdf,CelebDF
id21_id16_0001,1,0.5954762573296106,CHROM,celebdf,CelebDF
id21_id16_0004,1,0.6564243023194234,CHROM,celebdf,CelebDF
id21_id16_0005,1,0.7601172762475048,CHROM,celebdf,CelebDF
id21_id16_0006,1,0.5143765133383583,CHROM,celebdf,CelebDF
id21_id16_0002,1,0.4639290828704013,CHROM,celebdf,CelebDF
id21_id16_0007,1,0.5228601396293315,CHROM,celebdf,CelebDF
id21_id16_0008,1,0.2863714682860105,CHROM,celebdf,CelebDF
id21_id16_0009,1,0.44132870039909194,CHROM,celebdf,CelebDF
id21_id17_0000,1,0.39738850331159836,CHROM,celebdf,CelebDF
id21_id17_0004,1,0.5519533932534263,CHROM,celebdf,CelebDF
id21_id17_0001,1,0.5211645180055128,CHROM,celebdf,CelebDF
id21_id17_0005,1,0.5507411327874737,CHROM,celebdf,CelebDF
id21_id17_0002,1,0.5670103649424331,CHROM,celebdf,CelebDF
id21_id17_0006,1,0.5704160034573565,CHROM,celebdf,CelebDF
id21_id17_0007,1,0.5611588093477584,CHROM,celebdf,CelebDF
id21_id17_0008,1,0.7216060987944134,CHROM,celebdf,CelebDF
id21_id17_0009,1,0.598234778791753,CHROM,celebdf,CelebDF
id21_id19_0008,1,0.7397440839142821,CHROM,celebdf,CelebDF
id21_id19_0005,1,0.6998988693543977,CHROM,celebdf,CelebDF
id21_id19_0002,1,0.5831200722457528,CHROM,celebdf,CelebDF
id21_id19_0007,1,0.5037374215607482,CHROM,celebdf,CelebDF
id21_id19_0009,1,0.6647682775286714,CHROM,celebdf,CelebDF
id21_id1_0000,1,0.7705064228842134,CHROM,celebdf,CelebDF
id21_id1_0001,1,0.32709565183926265,CHROM,celebdf,CelebDF
id21_id1_0008,1,0.5829152536227269,CHROM,celebdf,CelebDF
id21_id1_0005,1,0.5345280862263642,CHROM,celebdf,CelebDF
id21_id1_0004,1,0.4400792086712621,CHROM,celebdf,CelebDF
id21_id1_0006,1,0.48934232675821376,CHROM,celebdf,CelebDF
id21_id1_0002,1,0.428117641163116,CHROM,celebdf,CelebDF
id21_id1_0007,1,0.595432389191747,CHROM,celebdf,CelebDF
id21_id1_0009,1,0.704559545277944,CHROM,celebdf,CelebDF
id21_id20_0000,1,0.5197795089396229,CHROM,celebdf,CelebDF
id21_id20_0008,1,0.6139507786481507,CHROM,celebdf,CelebDF
id21_id20_0005,1,0.6122095046722553,CHROM,celebdf,CelebDF
id21_id20_0006,1,0.6809242962556313,CHROM,celebdf,CelebDF
id21_id20_0001,1,0.42501474378818843,CHROM,celebdf,CelebDF
id21_id20_0007,1,0.48389982403170134,CHROM,celebdf,CelebDF
id21_id20_0002,1,0.40936786441743483,CHROM,celebdf,CelebDF
id21_id20_0009,1,0.6646325209379493,CHROM,celebdf,CelebDF
id21_id22_0002,1,0.5879979495062246,CHROM,celebdf,CelebDF
id21_id22_0008,1,0.7073154460053743,CHROM,celebdf,CelebDF
id21_id22_0005,1,0.8320367685968922,CHROM,celebdf,CelebDF
id21_id22_0006,1,0.37795988987475554,CHROM,celebdf,CelebDF
id21_id23_0001,1,0.6084833232743885,CHROM,celebdf,CelebDF
id21_id23_0000,1,0.27856278402141127,CHROM,celebdf,CelebDF
id21_id23_0002,1,0.8256279273336486,CHROM,celebdf,CelebDF
id21_id23_0005,1,0.9208000524732284,CHROM,celebdf,CelebDF
id21_id23_0006,1,0.45618159664667207,CHROM,celebdf,CelebDF
id21_id23_0007,1,0.5568402532177849,CHROM,celebdf,CelebDF
id21_id23_0008,1,0.41135535614810426,CHROM,celebdf,CelebDF
id21_id23_0009,1,0.7990328158745527,CHROM,celebdf,CelebDF
id21_id24_0001,1,0.5805895150927924,CHROM,celebdf,CelebDF
id21_id24_0000,1,0.5681172377852026,CHROM,celebdf,CelebDF
id21_id24_0002,1,0.5245977234718376,CHROM,celebdf,CelebDF
id21_id24_0005,1,0.6385836137298244,CHROM,celebdf,CelebDF
id21_id24_0006,1,0.37511295392559796,CHROM,celebdf,CelebDF
id21_id24_0008,1,0.23584282658752878,CHROM,celebdf,CelebDF
id21_id24_0007,1,0.7896221795144709,CHROM,celebdf,CelebDF
id21_id24_0009,1,0.5315144229654764,CHROM,celebdf,CelebDF
id21_id25_0005,1,0.5165465363405431,CHROM,celebdf,CelebDF
id21_id25_0002,1,0.640065665700509,CHROM,celebdf,CelebDF
id21_id25_0006,1,0.5127395041913088,CHROM,celebdf,CelebDF
id21_id25_0007,1,0.596133505655945,CHROM,celebdf,CelebDF
id21_id25_0008,1,0.4744009125085596,CHROM,celebdf,CelebDF
id21_id25_0009,1,0.5104108341693772,CHROM,celebdf,CelebDF
id21_id26_0002,1,0.576546344116276,CHROM,celebdf,CelebDF
id21_id26_0005,1,0.5149082869587845,CHROM,celebdf,CelebDF
id21_id26_0008,1,0.5641700499178766,CHROM,celebdf,CelebDF
id21_id26_0006,1,0.4124121289729566,CHROM,celebdf,CelebDF
id21_id26_0009,1,0.555290359340551,CHROM,celebdf,CelebDF
id21_id27_0000,1,0.6127263713488171,CHROM,celebdf,CelebDF
id21_id27_0001,1,0.5093695214275501,CHROM,celebdf,CelebDF
id21_id27_0005,1,0.7527661455383813,CHROM,celebdf,CelebDF
id21_id27_0002,1,0.5298808906498979,CHROM,celebdf,CelebDF
id21_id27_0006,1,0.30925352136142814,CHROM,celebdf,CelebDF
id21_id27_0008,1,0.5558074903743097,CHROM,celebdf,CelebDF
id21_id27_0007,1,0.8693699903396147,CHROM,celebdf,CelebDF
id21_id27_0009,1,0.5409624381911118,CHROM,celebdf,CelebDF
id21_id28_0000,1,0.5358945173978393,CHROM,celebdf,CelebDF
id21_id28_0001,1,0.49022967044427973,CHROM,celebdf,CelebDF
id21_id28_0005,1,0.5305571445317515,CHROM,celebdf,CelebDF
id21_id28_0002,1,0.8272135132887072,CHROM,celebdf,CelebDF
id21_id28_0008,1,0.7632017051024964,CHROM,celebdf,CelebDF
id21_id28_0006,1,0.6172787603624194,CHROM,celebdf,CelebDF
id21_id28_0007,1,0.34682432196686563,CHROM,celebdf,CelebDF
id21_id28_0009,1,0.45761639040001534,CHROM,celebdf,CelebDF
id21_id29_0000,1,0.5371068431301591,CHROM,celebdf,CelebDF
id21_id29_0001,1,0.5977135607029468,CHROM,celebdf,CelebDF
id21_id29_0004,1,0.7943835190803502,CHROM,celebdf,CelebDF
id21_id29_0002,1,0.6096849707068898,CHROM,celebdf,CelebDF
id21_id29_0005,1,0.7096360153282704,CHROM,celebdf,CelebDF
id21_id29_0007,1,0.5633739533170734,CHROM,celebdf,CelebDF
id21_id29_0006,1,0.495507841149748,CHROM,celebdf,CelebDF
id21_id29_0008,1,0.6185463385439978,CHROM,celebdf,CelebDF
id21_id29_0009,1,0.621055638906303,CHROM,celebdf,CelebDF
id21_id2_0000,1,0.5676012069622576,CHROM,celebdf,CelebDF
id21_id2_0001,1,0.4543653702928801,CHROM,celebdf,CelebDF
id21_id2_0002,1,0.39102964263672635,CHROM,celebdf,CelebDF
id21_id2_0004,1,0.21502631715849427,CHROM,celebdf,CelebDF
id21_id2_0005,1,0.5293932389679251,CHROM,celebdf,CelebDF
id21_id2_0006,1,0.543506592605456,CHROM,celebdf,CelebDF
id21_id2_0007,1,0.3552817517563236,CHROM,celebdf,CelebDF
id21_id2_0008,1,0.49271399414133127,CHROM,celebdf,CelebDF
id21_id2_0009,1,0.41265904213299653,CHROM,celebdf,CelebDF
id21_id30_0000,1,0.47050883055389914,CHROM,celebdf,CelebDF
id21_id30_0001,1,0.5623947312955204,CHROM,celebdf,CelebDF
id21_id30_0002,1,0.45759013928039477,CHROM,celebdf,CelebDF
id21_id30_0004,1,0.7308804565554332,CHROM,celebdf,CelebDF
id21_id30_0005,1,0.6489207992642211,CHROM,celebdf,CelebDF
id21_id30_0006,1,0.6204328599932295,CHROM,celebdf,CelebDF
id21_id30_0007,1,0.3640467040468235,CHROM,celebdf,CelebDF
id21_id30_0008,1,0.6659707060030793,CHROM,celebdf,CelebDF
id21_id30_0009,1,0.3575753640083635,CHROM,celebdf,CelebDF
id21_id31_0000,1,0.5198015293901644,CHROM,celebdf,CelebDF
id21_id31_0001,1,0.8209622076048438,CHROM,celebdf,CelebDF
id21_id31_0004,1,0.8627943772255586,CHROM,celebdf,CelebDF
id21_id31_0006,1,0.40971385316342757,CHROM,celebdf,CelebDF
id21_id31_0005,1,0.5032630254614283,CHROM,celebdf,CelebDF
id21_id31_0002,1,0.6679665437112237,CHROM,celebdf,CelebDF
id21_id31_0007,1,0.7154700239870023,CHROM,celebdf,CelebDF
id21_id31_0008,1,0.44202797787907977,CHROM,celebdf,CelebDF
id21_id31_0009,1,0.4192784182312403,CHROM,celebdf,CelebDF
id21_id32_0008,1,0.5851048837675042,CHROM,celebdf,CelebDF
id21_id32_0000,1,0.856586605433124,CHROM,celebdf,CelebDF
id21_id32_0005,1,0.34373855997656183,CHROM,celebdf,CelebDF
id21_id32_0002,1,0.7804715507530949,CHROM,celebdf,CelebDF
id21_id32_0006,1,0.350467135094368,CHROM,celebdf,CelebDF
id21_id32_0009,1,0.6413774316142158,CHROM,celebdf,CelebDF
id21_id33_0000,1,0.45945764768572844,CHROM,celebdf,CelebDF
id21_id33_0001,1,0.6301610968014064,CHROM,celebdf,CelebDF
id21_id33_0005,1,0.7378007656966354,CHROM,celebdf,CelebDF
id21_id33_0002,1,0.3447390812115987,CHROM,celebdf,CelebDF
id21_id33_0004,1,0.7183416070792713,CHROM,celebdf,CelebDF
id21_id33_0006,1,0.3873207279201881,CHROM,celebdf,CelebDF
id21_id33_0007,1,0.7276553657370305,CHROM,celebdf,CelebDF
id21_id33_0008,1,0.6207570789359337,CHROM,celebdf,CelebDF
id21_id33_0009,1,0.4861146995909339,CHROM,celebdf,CelebDF
id21_id34_0000,1,0.5773386901936656,CHROM,celebdf,CelebDF
id21_id34_0001,1,0.5806763767660841,CHROM,celebdf,CelebDF
id21_id34_0005,1,0.4566215224514363,CHROM,celebdf,CelebDF
id21_id34_0004,1,0.713405808189536,CHROM,celebdf,CelebDF
id21_id34_0002,1,0.2408122236827033,CHROM,celebdf,CelebDF
id21_id34_0007,1,0.4471899854050533,CHROM,celebdf,CelebDF
id21_id34_0006,1,0.5594305422894148,CHROM,celebdf,CelebDF
id21_id34_0009,1,0.5299056126738785,CHROM,celebdf,CelebDF
id21_id35_0000,1,0.43660884505300074,CHROM,celebdf,CelebDF
id21_id35_0004,1,0.5578155211138837,CHROM,celebdf,CelebDF
id21_id35_0001,1,0.5194922069269863,CHROM,celebdf,CelebDF
id21_id35_0005,1,0.6387602017721209,CHROM,celebdf,CelebDF
id21_id35_0002,1,0.46494068903376895,CHROM,celebdf,CelebDF
id21_id35_0006,1,0.5187857539648749,CHROM,celebdf,CelebDF
id21_id35_0007,1,0.660102493473295,CHROM,celebdf,CelebDF
id21_id35_0008,1,0.4585264619630524,CHROM,celebdf,CelebDF
id21_id35_0009,1,0.4261193763504159,CHROM,celebdf,CelebDF
id21_id37_0001,1,0.5231973152015557,CHROM,celebdf,CelebDF
id21_id37_0000,1,0.7168200989517165,CHROM,celebdf,CelebDF
id21_id37_0005,1,0.4246945183152185,CHROM,celebdf,CelebDF
id21_id37_0004,1,0.5995986117723026,CHROM,celebdf,CelebDF
id21_id37_0002,1,0.7440480324377161,CHROM,celebdf,CelebDF
id21_id37_0006,1,0.6900184695213302,CHROM,celebdf,CelebDF
id21_id37_0007,1,0.8093733915109185,CHROM,celebdf,CelebDF
id21_id37_0008,1,0.6025384450709045,CHROM,celebdf,CelebDF
id21_id37_0009,1,0.3061728168548329,CHROM,celebdf,CelebDF
id21_id38_0001,1,0.7370889644107268,CHROM,celebdf,CelebDF
id21_id38_0004,1,0.2733704036910036,CHROM,celebdf,CelebDF
id21_id38_0000,1,0.877128333391414,CHROM,celebdf,CelebDF
id21_id38_0005,1,0.6889650466604397,CHROM,celebdf,CelebDF
id21_id38_0002,1,0.6672190389085381,CHROM,celebdf,CelebDF
id21_id38_0006,1,0.38789936600283426,CHROM,celebdf,CelebDF
id21_id38_0008,1,0.8632802035001451,CHROM,celebdf,CelebDF
id21_id38_0007,1,0.43309745934157245,CHROM,celebdf,CelebDF
id21_id38_0009,1,0.5934444607588089,CHROM,celebdf,CelebDF
id21_id3_0008,1,0.42314295124525764,CHROM,celebdf,CelebDF
id21_id3_0005,1,0.4191525511209227,CHROM,celebdf,CelebDF
id21_id3_0002,1,0.622890064622858,CHROM,celebdf,CelebDF
id21_id3_0006,1,0.6149734041256587,CHROM,celebdf,CelebDF
id21_id3_0009,1,0.8564981668728051,CHROM,celebdf,CelebDF
id21_id4_0005,1,0.2804631228077441,CHROM,celebdf,CelebDF
id21_id4_0002,1,0.7858388098960152,CHROM,celebdf,CelebDF
id21_id4_0008,1,0.6295997122903041,CHROM,celebdf,CelebDF
id21_id4_0006,1,0.3023087201709553,CHROM,celebdf,CelebDF
id21_id6_0005,1,0.5994865200784909,CHROM,celebdf,CelebDF
id21_id6_0006,1,0.5547295495728795,CHROM,celebdf,CelebDF
id21_id6_0002,1,0.42076251393410186,CHROM,celebdf,CelebDF
id21_id6_0007,1,0.7940825430883511,CHROM,celebdf,CelebDF
id21_id6_0008,1,0.7034398094917672,CHROM,celebdf,CelebDF
id21_id6_0009,1,0.6558046234953911,CHROM,celebdf,CelebDF
id21_id9_0000,1,0.3813126927184935,CHROM,celebdf,CelebDF
id21_id9_0001,1,0.6975690344016061,CHROM,celebdf,CelebDF
id21_id9_0004,1,0.5103700741713979,CHROM,celebdf,CelebDF
id21_id9_0005,1,0.4824237098358226,CHROM,celebdf,CelebDF
id21_id9_0002,1,0.344499174545433,CHROM,celebdf,CelebDF
id21_id9_0006,1,0.3834861030001067,CHROM,celebdf,CelebDF
id21_id9_0007,1,0.5904193109770184,CHROM,celebdf,CelebDF
id21_id9_0008,1,0.598310537469851,CHROM,celebdf,CelebDF
id21_id9_0009,1,0.4695502742722982,CHROM,celebdf,CelebDF
id22_id19_0001,1,0.5057505174291631,CHROM,celebdf,CelebDF
id22_id19_0002,1,0.5700365364154126,CHROM,celebdf,CelebDF
id22_id19_0004,1,0.7211517561316791,CHROM,celebdf,CelebDF
id22_id19_0005,1,0.6675710688211957,CHROM,celebdf,CelebDF
id22_id19_0006,1,0.30532062792053727,CHROM,celebdf,CelebDF
id22_id20_0001,1,0.7245164470948904,CHROM,celebdf,CelebDF
id22_id19_0009,1,0.580503808880831,CHROM,celebdf,CelebDF
id22_id20_0002,1,0.8390105607380363,CHROM,celebdf,CelebDF
id22_id20_0004,1,0.5518756608675942,CHROM,celebdf,CelebDF
id22_id20_0005,1,0.6248505012486111,CHROM,celebdf,CelebDF
id22_id20_0006,1,0.36074659170985934,CHROM,celebdf,CelebDF
id22_id21_0002,1,0.7642385907269922,CHROM,celebdf,CelebDF
id22_id21_0004,1,0.8108134355479526,CHROM,celebdf,CelebDF
id22_id21_0005,1,0.45278259190198505,CHROM,celebdf,CelebDF
id22_id21_0006,1,0.557578140229169,CHROM,celebdf,CelebDF
id22_id23_0001,1,0.7400263757618101,CHROM,celebdf,CelebDF
id22_id23_0004,1,0.2915002169312555,CHROM,celebdf,CelebDF
id22_id23_0005,1,0.4496625893040733,CHROM,celebdf,CelebDF
id22_id23_0006,1,0.6521219541334545,CHROM,celebdf,CelebDF
id22_id24_0001,1,0.4892939832835751,CHROM,celebdf,CelebDF
